"BJ Energy","OFFPEAK",1176,1951.86,-1222.71,-3174.57
"BJ Energy","OFFPEAK",1176,6204.492,-2567.691,-8772.183
"BJ Energy","OFFPEAK",1176,590.904,-244.54199,-835.446
"BJ Energy","OFFPEAK",1176,1366.204,-3461.412,-4827.616
"BJ Energy","OFFPEAK",1176,9594.988,1627.574,-7967.414
"BJ Energy","OFFPEAK",1176,-18066.06,252.06,18318.12
"BJ Energy","OFFPEAK",1176,455.41,-91.67,-547.08
"BJ Energy","OFFPEAK",1176,552.36,11377.17,10824.81
"BJ Energy","OFFPEAK",1176,635.904,592.104,-43.79999
"BJ Energy","OFFPEAK",1176,7.92,-16.710003,-24.630003
"BJ Energy","OFFPEAK",1176,35.4,-109.67999,-145.08
"BJ Energy","OFFPEAK",1176,4325.904,3816.9,-509.004
"BJ Energy","OFFPEAK",1176,-3391.5,8277.57,11669.07
"BJ Energy","OFFPEAK",1176,-2645.792,405.664,3051.456
"BJ Energy","OFFPEAK",1176,-3260.799,456.372,3717.171
"BJ Energy","OFFPEAK",1176,17592.88,8505.68,-9087.2
"BJ Energy","OFFPEAK",1176,3823.79,2924.24,-899.55
"BJ Energy","OFFPEAK",1176,6779.301,5561.91,-1217.391
"BJ Energy","OFFPEAK",1176,6188.22,5753.7,-434.52005
"BJ Energy","OFFPEAK",1176,-1711.53,-2981.8801,-1270.35
"BJ Energy","OFFPEAK",1176,0.0,0.0,0.0
"BJ Energy","OFFPEAK",1176,-28.44,2.440001,30.880001
"BJ Energy","OFFPEAK",1176,-76.95,-0.3900005,76.56
"BJ Energy","OFFPEAK",1176,321.251,-5.6839986,-326.935
"BJ Energy","OFFPEAK",1176,301.427,-5.1030025,-306.53
"BJ Energy","OFFPEAK",1176,-1755.784,-1831.998,-76.214005
"BJ Energy","OFFPEAK",1176,-7012.72,-7604.52,-591.8
"BJ Energy","OFFPEAK",1176,-371.0,3.2799993,374.28
"BJ Energy","OFFPEAK",1176,621.72,-373.575,-995.295
"BJ Energy","OFFPEAK",1176,-791.669,-1357.346,-565.677
"BJ Energy","OFFPEAK",1176,-45.52,4.399985,49.919983
"BJ Energy","OFFPEAK",1176,-8.54,0.97999185,9.519992
"BJ Energy","OFFPEAK",1176,-45.52,4.399985,49.919983
"BJ Energy","OFFPEAK",1176,-12.81,1.4699878,14.279987
"BJ Energy","OFFPEAK",1176,-620.895,-117.28902,503.606
"BJ Energy","OFFPEAK",1176,-97.014,-13.278002,83.736
"BJ Energy","OFFPEAK",1176,1064.72,49.85,-1014.87
"BJ Energy","OFFPEAK",1176,1.28,-0.799992,-2.079992
"BJ Energy","OFFPEAK",1176,-63.12,-0.299997,62.820004
"BJ Energy","OFFPEAK",1176,-187.0,0.6000164,187.60002
"BJ Energy","OFFPEAK",1176,-1.12,-0.6600024,0.4599976
"BJ Energy","OFFPEAK",1176,-76.56,-0.01999984,76.54
"BJ Energy","OFFPEAK",1176,-22.44,195.09,217.53
"BJ Energy","OFFPEAK",1176,-257.32,-1240.76,-983.44
"BJ Energy","OFFPEAK",1176,3.39,-0.48000193,-3.870002
"BJ Energy","OFFPEAK",1176,-59.07,2317.59,2376.66
"BJ Energy","OFFPEAK",1176,-241.329,-381.128,-139.799
"BJ Energy","OFFPEAK",1176,-223.146,-485.072,-261.926
"BJ Energy","OFFPEAK",1176,-452.02,-692.96,-240.94
"BJ Energy","OFFPEAK",1176,-42.24,0.0,42.24
"BJ Energy","OFFPEAK",1176,-423.36,0.0,423.36
"BJ Energy","OFFPEAK",1176,-237.546,-311.832,-74.286
"BJ Energy","OFFPEAK",1176,457.041,-151.957,-608.998
"BJ Energy","OFFPEAK",1176,-468.16,-73.4,394.76
"BJ Energy","OFFPEAK",1176,-202.55,-167.45001,35.099983
"BJ Energy","OFFPEAK",1176,-6463.72,700.92004,7164.64
"BJ Energy","OFFPEAK",1176,53.46,-3.7800634,-57.240063
"BJ Energy","OFFPEAK",1176,20.8,-4.2000704,-25.00007
"BJ Energy","OFFPEAK",1176,-122.64,-5.9100027,116.729996
"BJ Energy","OFFPEAK",1176,86.4,483.52,397.12
"BJ Energy","OFFPEAK",1176,452.685,23.879995,-428.805
"BJ Energy","OFFPEAK",1176,94.095,-17.115005,-111.21001
"BJ Energy","OFFPEAK",1176,1074.38,72.46,-1001.92
"BJ Energy","OFFPEAK",1176,805.785,54.345,-751.44
"BJ Energy","OFFPEAK",1176,2272.11,75.119995,-2196.99
"BJ Energy","OFFPEAK",1176,1855.45,215.95,-1639.5
"BJ Energy","OFFPEAK",1176,84.456,-398.76,-483.216
"BJ Energy","OFFPEAK",1176,1039.232,-532.64,-1571.872
"BJ Energy","OFFPEAK",1176,282.645,-183.0,-465.645
"BJ Energy","OFFPEAK",1176,-423.36,0.0,423.36
"BJ Energy","OFFPEAK",1176,-174.63,0.0,174.63
"BJ Energy","OFFPEAK",1176,-2509.98,-9236.16,-6726.18
"BJ Energy","OFFPEAK",1176,-506.9,-4402.6,-3895.7
"BJ Energy","OFFPEAK",1176,128.4,-325.975,-454.375
"BJ Energy","OFFPEAK",1176,-29.25,-1690.91,-1661.66
"BJ Energy","OFFPEAK",1176,209.685,19.574999,-190.11
"BJ Energy","OFFPEAK",1176,-195.336,-8.496004,186.84
"BJ Energy","OFFPEAK",1176,22.28,56.67998,34.399982
"BJ Energy","OFFPEAK",1176,132.62,-71.28,-203.90001
"BJ Energy","OFFPEAK",1176,13.05,207.435,194.38501
"BJ Energy","OFFPEAK",1176,-200.56,-1334.32,-1133.76
"BJ Energy","OFFPEAK",1176,-541.74,-58.725,483.015
"BJ Energy","OFFPEAK",1176,540.98,54.285,-486.695
"BJ Energy","OFFPEAK",1176,149.58,94.200005,-55.379997
"BJ Energy","OFFPEAK",1176,442.62,44.414997,-398.205
"BJ Energy","OFFPEAK",1176,109.95,-121.369995,-231.31999
"BJ Energy","OFFPEAK",1176,98.31,-72.822,-171.132
"BJ Energy","OFFPEAK",1176,1193.44,-10187.44,-11380.88
"BJ Energy","OFFPEAK",1176,45.27,-482.13,-527.4
"BJ Energy","OFFPEAK",1176,-4479.6,-9659.46,-5179.86
"BJ Energy","OFFPEAK",1176,71.84,-58.048,-129.888
"BJ Energy","OFFPEAK",1176,-373.02,-22.439997,350.58002
"BJ Energy","OFFPEAK",1176,314.895,-76.86,-391.755
"BJ Energy","OFFPEAK",1176,-68.48,-369.72,-301.24
"BJ Energy","OFFPEAK",1176,-80.85,-277.29,-196.44
"BJ Energy","OFFPEAK",1176,177.3,303.65,126.34999
"BJ Energy","OFFPEAK",1176,732.918,-751.8241,-1484.7421
"BJ Energy","OFFPEAK",1176,1254.52,96.45999,-1158.06
"BJ Energy","OFFPEAK",1176,43.86,89.25,45.390003
"BJ Energy","OFFPEAK",1176,637.77,416.5,-221.26999
"BJ Energy","OFFPEAK",1176,-125.298,42.534,167.832
"BJ Energy","OFFPEAK",1176,279.52,164.46,-115.06
"BJ Energy","OFFPEAK",1176,971.82,2364.21,1392.39
"BJ Energy","OFFPEAK",1176,507.78,9756.36,9248.58
"BJ Energy","OFFPEAK",1176,676.0,14092.52,13416.52
"BJ Energy","OFFPEAK",1176,263.62,2458.666,2195.046
"BJ Energy","OFFPEAK",1176,629.739,5795.4272,5165.688
"BJ Energy","OFFPEAK",1176,211.12,8672.32,8461.2
"BJ Energy","OFFPEAK",1176,262.23,3246.76,2984.53
"BJ Energy","OFFPEAK",1176,0.0,0.0,0.0
"BJ Energy","OFFPEAK",1176,328.38,550.62,222.24002
"BJ Energy","OFFPEAK",1176,135.744,-726.048,-861.792
"BJ Energy","OFFPEAK",1176,96.57,-1638.63,-1735.2
"BJ Energy","OFFPEAK",1176,610.04,-3259.92,-3869.96
"BJ Energy","OFFPEAK",1176,207.912,-651.984,-859.896
"BJ Energy","OFFPEAK",1176,673.845,2911.44,2237.595
"BJ Energy","OFFPEAK",1176,663.87,2831.52,2167.65
"BJ Energy","OFFPEAK",1176,698.7,3205.935,2507.235
"BJ Energy","OFFPEAK",1176,-250.8,-1157.65,-906.85004
"BJ Energy","OFFPEAK",1176,-73.98,-694.59,-620.61
"BJ Energy","OFFPEAK",1176,442.392,-208.968,-651.36
"BJ Energy","OFFPEAK",1176,4.44,-831.26,-835.7
"BJ Energy","OFFPEAK",1176,-261.7,-2682.15,-2420.45
"BJ Energy","OFFPEAK",1176,-110.52,-1322.48,-1211.96
"BJ Energy","OFFPEAK",1176,543.2,503.28,-39.919987
"BJ Energy","OFFPEAK",1176,762.9,1738.36,975.46
"BJ Energy","OFFPEAK",1176,-3144.33,1063.0801,4207.41
"BJ Energy","OFFPEAK",1176,-173.07,0.8099969,173.87999
"BJ Energy","OFFPEAK",1176,-136.44,0.8099969,137.25
"BJ Energy","OFFPEAK",1176,0.0,0.8099969,0.8099969
"BJ Energy","OFFPEAK",1176,-40.38,0.6000024,40.980003
